review,mojo_name,mojo_year,rt_name,genre,release_year,stream_year
"Inspired casting of voice actors is one of several pleasures in this fun film for children, which has enough social satire to satisfy adults as well.",Over the Hedge,2006,Over the Hedge - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2006,2015
Over the Hedge isn't by any stretch bad. It's just banal.,Over the Hedge,2006,Over the Hedge - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2006,2015
Over the Hedge may be 'just' a cartoon. But it's also a biting and funny jab at SUV-MSG Nation.,Over the Hedge,2006,Over the Hedge - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2006,2015
"The writing doesn't measure up to the casting, and the picture is miles from original.",Over the Hedge,2006,Over the Hedge - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2006,2015
"300: Rise of an Empire... may focus on the brawny Greek and Persian battles of the 480-479 BC era, but it also presents a kickass group of complex women characters whose sexual prowess is as mighty as their swords.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"[The story] gets constantly literally swamped by the blood and gore and so forth, which is well done but almost to the point of parody.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
The big box-tick here is that it is the women who ultimately command the impressively surging CGI hordes on both sides.,300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"The mere existence of 300: Rise of an Empire is worthy of note, especially the inventive means by which the story has been advanced.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"Considering the level of carnage, it's astonishing how dreary it all manages to be, with computer-game visuals and Carry On dialogue conspiring to render everything dead in the water.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"Artemisia may ultimately have lost the war in this clash of civilizations, but she wins our hearts.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
It's 300 at Sea and it's not entirely terrible.,300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"Don't be surprised if, two weeks from now, you forget it ever existed.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"Long on crimson spurts of blood but low on character, larded with production value but bereft of any other kind of it, ""300: Rise of an Empire' is a 3D joke.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"There is much grinding of teeth, and mauling of history, and anachronistic use of gunpowder, until we plug our ears and desperately pray to the gods of Olympus, or the brothers of Warner, that they might make an end.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"If the movie's action recalls video games, the dramatically artificial lighting suggests 1980s rock videos. Indeed, Rise of an Empire is so campy that it might work better as a musical.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"""300: Rise of an Empire"" gets a lot of mileage out of sheer venal spectacle. Just don't try to derive a history lesson from the movie.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"An extension of the 300 universe, like an add-on content pack for a video game.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"""300: Rise of an Empire"" is a bloodbath and not much else.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"With its slo-mo ultraviolence, gushers of blood, impressive 3-D effects, homoerotic subtext, and self-important plot, this is a fan boy's fantasy, a four-star wonderment.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"The only thing that stands out from the carnage is Green, whose Artemisia is one of the most outright cray-cray villains since Cruella De Vil.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"The naval collisions and melees play out in panel-like renderings that are bold and satisfying for the first half-hour but lack the momentum and bombastic je ne sais quoi of ""300.""",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"It's a spectacle right down to its shattered ships and duplicitous warcraft, and this time out the story's been leavened and enlivened with plenty of old-school girl power.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"Murro may believe that he's directed an anti-fascist movie, but what he's really made is almost as coercive as fascist melodrama. It's a big bully of an action film.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"The spectacularly brutal fighting is the film's main calling card, and in that ""Rise of an Empire"" doesn't disappoint.",300: Rise of an Empire,2014,300: Rise of an Empire - Movie Reviews,"Action , Adventure , Drama",2014,2015
"The whole thing is just that little bit wackier, perhaps closer to the 60s TV version - although Two-Face's burns are nastier than that show would have permitted.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"Batman Forever is a visual tour de force, a knock-your-eyes-out effort. But it overdoes, overkills. And what starts out exhilarating ends up...exhausting.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"It doesn't add up to much, but it's certainly entertaining.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"Schumacher's spin on the black-suited vigilante is as flawed as it is brilliant, as messy as it is impressive. A bit of a two-face really.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"By now, Jim Carrey is doing sarcastic takes on his own sarcasm, and there's something funny and a little scary in that.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"Joel Schumacher submits to the Wagnerian bombast with an overly busy surface, and the script by Lee and Janet Scott Batchler and Akiva Goldsman basically runs through the formula as if it's a checklist.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"As for Kilmer, he gamely steps into the dual Batman/Wayne role but can't get much traction, finding, as Michael Keaton had, that beyond a stern jaw there's not much to be done with it, since the suit does most of the work.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
The second sequel to Tim Burton's 1989 blockbuster makes its predecessors appear models of subtlety and coherence.,Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"The film recovers from that initial confusion to get stronger as it goes along, and to shape up as a free-form playground for its various masquerading stars.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
Batman Forever is in and out but wins in the end by staying true to its unbridled comic spirit.,Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
This loud and boisterous comic book confidential is serviceable enough to satisfy.,Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"Bigger, battier and better.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"Carrey lights up an otherwise over-scripted, over-frenetic potboiler.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
Batman forever... and ever... and -- yawn -- ever.,Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
A grand- scale effort that's more awe-inspiring than completely successful as entertainment.,Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"It's lighter, brighter, funnier, faster-paced, and a whole lot more colorful than before.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"Minds in neutral, zoning out on the eye candy.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"The highs? Jim Carrey's Riddler, hands down.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"Kilmer's good, not surprisingly, but he doesn't get to do a lot.",Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
I liked the look of the movie and Schumacher's general irreverence toward the material. But the great Batman movie still remains to be made.,Batman Forever,1995,Batman Forever - Movie Reviews,"Action , Adventure , Fantasy",In Theaters:,2013
"A Jerry Bruckheimer-produced video game adaptation-it has to be good, doesn't it? (Ya, sarcasm.)",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"[A] cacophonous, frivolous adaptation of Ubisoft's Arabian Nights-themed video-game series.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"The sheer whoosh of the story line keeps you watching anyway, and, as the prince, Jake Gyllenhaal has a hearty good-naturedness that comes as a relief amid all the turbocharged antics. He wears his heroism lightly.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
Disposable family entertainment.,Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
This is a movie that knows exactly how dumb it is.,Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
Imagine watching someone else play a video game while another guy narrates it.,Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
The movie has you yearning to steal that dagger and make time jump forward.,Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
Bring a joystick to this big budget adventure. It'll give your hands something to do when you're restless.,Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"I just wanted more than I ultimately got, the movie in need of a better villain and certainly a more interesting climax.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"A rollicking, epic-scale franchise-starter that's equal parts intrigue, action and Gyllenhaal, with a dash of feisty romantic banter thrown in for good measure.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"I know there is nothing new under the Sun, but this time it really feels like the story is a cotton T-shirt that's been washed so many times it is see-through.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"As usual, the talent in Prince of Persia is generally top notch -- from the cinematographer John Seale to the parkour expert David Belle -- but the ingredients have been masticated so heavily the results are mush.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"A spectacularly silly video-game adaptation about a Fresh Prince of Gel Hair who runs around the desert with a magic dagger, a curious version of Alfred Molina and some hoity-toity chick who never breaks a sweat. It's sort of pointless.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"Prince of Persia is destined to disappear into the quicksand of time, too innocuous to be hated, too bland to be remembered, just awaiting some bright optimist in a distant future to press the do-over button.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
This movie is little more than a big noise bomb with jerky movements attached.,Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"It's not a classic, but it's sturdy enough, thanks to Gyllenhaal and a sly and grousing turn by Alfred Molina as Sheikh Amar, a scoundrel with a heart of gold -- or at least, a ticker very interested in riches.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
Don't think too much about its main prop and plot device -- a magic sword that can turn back the clock and change history -- and Prince of Persia: The Sands of Time is a fun ride.,Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
Men sporting bronzer and spewing cliches in British accents while battling evil and dealing with cheesy special effects.,Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"At times, the game-derived story threatens to topple from the sheer weight of exposition being delivered, but, this being a Bruckheimer production, you can count on massive, explosive set-pieces to arrive to divert imminent boredom and save the day.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
"Prince of Persia is woven of recycled fibers, but by the slipping standards of summertime entertainment, it's a magic carpet ride.",Prince of Persia: The Sands of Time,2009,Prince of Persia: The Sands of Time - Movie Reviews,"Action , Adventure , Fantasy",2010,2014
A sumptuous and stirring romantic drama.,The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"Plodding, facile and fails to connect.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"It could have worked, had it ever snapped to life, but it doesn't. It just goes on and on and on and on and on and on. And on. You may even shake your watch to check it is still going. I know I did.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
... I was pleasantly surprised.,The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
,The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"Between the visuals and the Pitt factor, this is a movie your girlfriend will dig, but there's enough crazy fantasy stuff going on that I'd never call it a ""chick flick.""",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
The Curious Case of Benjamin Button is an anodyne Hollywood film that offers a safe and sanitised view of life and death. It's Forrest Gump goes backwards.,The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"Fincher treats Roth's script with a visual bravura and narrative gusto far beyond the usual capacities of the Hollywood mainstream. Benjamin Button is a poetic, virtuoso feat, as eloquent and rapturous as CGI-era cinema gets.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"Remove ""curious"" from the title and replace it with ""twee and pointless"", and you're close to it. What a incredible shaggy-puppy of a movie, a cobweb-construction patched together with CGI, prosthetics, gibberish and warm tears.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"The anti-Slumdog Millionaire: a film that's stately, tasteful and genteelly melancholic rather than fevered, rollicking and euphoric. It's a film about time that seems almost out of time.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"The Curious Case of Benjamin Button shows that whether we live life forwards or backwards, the outside is just a shell and it's what we choose to do with life that sifts out the best parts from the worst.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
All Oscar ingredients are present and correct - even Tilda Swinton popping up as the token Brit thesp being marvellous in a supporting role - but if this is the best film of 2008 then you can't help feeling it wasn't much of a year.,The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"For a melodrama concerned with emotional pain, this fairy tale favours formal trickery over human connection to a fault.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"Aptly for a film so concerned with time, Button is 13 minutes shy of three hours and just flies by. If this is Fincher selling out, can he sell out more often please?",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"An epic, melancholic romance that employs a multi-generational cast and groundbreaking visual effects. It's a testament to Fincher's skill as a storyteller that the film actually works, albeit sporadically.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"It is a tedious marathon of smoke and mirrors. In terms of the basic requirements of three-reel drama the film lacks substance, credibility, a decent script and characters you might actually care for.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
It often catches the Fitzgerald mood of elegy and might-have-been: that subtle rapture of remembrance that can make us prize the lost past or future over the gift-wrapped immediacies of the present.,The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"An intended tour de force, it is strangely unable to engage the emotions. In the end it amounts to an overweight movie that delivers less than its clever director, David Fincher, seems to think.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
TCCOBB is monumentally impressive. Three hours of pure screen magic.,The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
"The film unfolds like an epic poem, and like Longfellow or Yates the imagery catapulting it across decade-long stanzas fly by so quickly the whole thing is over almost before you know it.",The Curious Case of Benjamin Button,2008,The Curious Case of Benjamin Button - Movie Reviews,"Fantasy , Romance , Drama",2008,2013
It's all a bit silly. But Journey 2 does have the uncomplicated charm of those ancient mid-budget epics in which Doug McClure narrowly avoided being eaten by Pterodactyls.,Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"The visual effects are as artificial as the genially preposterous story, but the movie is all in fun, and painless for grownups.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"There's very little Verne left in this adaptation, and the nebulous way they connect him to Jonathan Swift and Robert Louis Stevenson is tenuous to say the least.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"Younger children may find some of the action a bit scary, but the filmmakers have tried to keep this element under control-brief and just intense enough to get a rise out of their audience but never gory.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"I would love to support a ""dumbed down"" version of classic fiction that might get young viewers doing something that seems increasingly uncommon - cracking a book. But does it have to be this far down? And this dumb?",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"Offers giant rocks clearly made of Styrofoam and Dwayne Johnson, who fits the same description.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"I swear some of the giant, Day-Glo vegetation had ""Property of 'Lost in Space'"" stamped on it.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"The many shortcomings of 'Journey 2,' including its lack of chutzpah and sense of fun, are all secondary after its lack of anything truly spectacular, or even just exciting to look at.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"The equivalent of those pre-made sandwiches you buy at Starbucks -- not bad for you, and not entirely lacking in flavor, but nothing particularly memorable, either.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"The equivalent of throwing ""Jurassic Park,"" ""Avatar"" and the absolute worst episode ever of ""Land of the Lost"" in a blender and pushing ""garble.""",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"The Mysterious Island is everything a 12-year-old boy could want - endless adventure involving a reckless adolescent hero, with a pretty girl in a clinging T-shirt around to watch him struggle.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
You know we're in serious trouble when even old pros such as Michael Caine and Luis Guzman can't do anything with the uninspired and unfunny script.,Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
Sincerely tries to pay homage to the likes of Jules Verne and Robert Louis Stevenson but is too contaminated by today's tame sensibilities to make it fly.,Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
A wretched shipwreck of a film that will appeal only to young minds of the most limited discernment and imagination.,Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"A well-paced and highly entertaining family film made with good humor, panache, and imagination.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
Journey 2: The Mysterious Island makes a nice case to your kids that reading books is a good idea.,Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"Don't expect anything resembling believability, but enjoy the blend of strikingly colorful visuals and banter between odd couple Johnson and Caine, which combine for a mild escapist treat.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"A brainless 3-D sequel to 2008's brainless 3-D ""Journey to the Center of the Earth.""",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"The usual escape-before-the-big-blast stuff ensues, augmented by some fairly tedious family dynamics.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"The island locale rings with reggae music regardless of its proximity to Jamaica, and any action sequence is rendered in painfully deliberate slo-mo.",Journey 2: The Mysterious Island,2012,Journey 2: The Mysterious Island - Movie Reviews,"Kids & Family , Adventure , Fantasy",2012,2014
"A sometimes entertaining, but otherwise forgettable two hours, The Great Wall sounds cool on paper, but feels more like a business deal than a complete film.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"The Great Wall gives one of the world's great visual filmmakers $150 million and an army of extras at his disposal, and he turns a monument into a playground.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"Zhang's moments of visual splendor-a battalion of hot-air balloonists, the queen-monster and her royal guard of fan-frilled monstrosities-are weighed down by a script and performances almost dutiful in their dullness.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"The movie is a muddled monster mash that's as disappointing as it is insignificant, and I imagine as far as Yimou is concerned he'll think twice before accepting another paycheck from Hollywood anytime soon.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"Its epic imagery - the rows of soldiers, the rain of spears, the surging forces - is undercut by the Saturday-matinee cheesiness of the concept.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"Whether it's a case of miscasting is unclear, but without a willing hero to anchor this already dubious movie from start to finish, The Great Wall hits a brick wall.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"If this is the future for motion pictures, god help us all.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"From its swooping, acrobatic camerawork, to the fight scenes unfolding in eye-popping 3D, it's easy to see where the money has been spent.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"To watch it is to be aware of how little movies this size have to do with art and how much they are product, the result of a calculation involving actorly appeal and spectacle, because spectacle, not story, has the... most universal draw.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
We're going to build a wall. And we're going to make the giant killer lizards from beneath the earth pay for it.,The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"Damon's wild-haired gringo claims to have soldiered under ""many flags,"" which would explain his shape-shifting accent that's Irish except for when it sounds beamed from Mars.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
What a bummer that all Chinese master Zhang Yimou and Hollywood star Matt Damon come up with is a B-level creature feature with delusions of grandeur.,The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"It is big. It is eye-popping. It is about China. And it is definitely about a legend. It also doesn't have a single thought in its noggin, but it does have armies of toothy monsters.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"As pure spectacle, The Great Wall is absolutely dazzling.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"If you calibrate your expectations to ""monster movie for eight-year-olds,"" you may find some fun in this energetic and blissfully brief (a mere 103 minutes!) tale of the Chinese army battling alien beasties in the Song Dynasty era.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
Zhang does an impressive job of staging the battles... But there is barely a whiff of genuine transcendence in this grand-scale extravaganza.,The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"Yimou's trademark visuals are like watching a bag of Skittles that knows kung fu. There's only a bit of that here, because now he has to make room for CGI monsters. This East-meets-West collaboration looks more like creative suffocation.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"Regrettably, this groundbreaking co-production comes to less than the sum of its parts.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"A well-paced action movie that doesn't waste much time on preliminaries or explanations before plunging headlong into a prolonged, elaborately orchestrated fight against a horde of ghastly creatures.",The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
Less a cross-cultural artistic collaboration than a corporate-driven commodity with a whiff of nationalistic propaganda...That doesn't make it worse than a typical Hollywood spectacle.,The Great Wall,2016,The Great Wall - Movie Reviews,"Action , Adventure , Fantasy",2017,2017
"It's impossible to dislike NYSM2, a big blousy movie that is giddily in love with its own preposterousness.",Now You See Me 2,2016,Now You See Me 2 - Movie Reviews,"Adventure , Comedy",2016,2016
"Now You See Me 2 is marginally better than its underwhelming 2013 predecessor thanks to new cast additions, but still over-explains and under-delivers.",Now You See Me 2,2016,Now You See Me 2 - Movie Reviews,"Adventure , Comedy",2016,2016
"A needlessly complicated series of bluffs and double-bluffs, which is then unpicked during huge chunks of shouty, self-congratulatory exposition.",Now You See Me 2,2016,Now You See Me 2 - Movie Reviews,"Adventure , Comedy",2016,2016
Unfortunately the sleight-of-hand thrill of live magic becomes an unconvincing sledgehammer on the screen: layer after layer of trickery and rushing about lead to exhaustion.,Now You See Me 2,2016,Now You See Me 2 - Movie Reviews,"Adventure , Comedy",2016,2016
What makes the film unravel is its sheer tricksiness. Everyone is conning everyone else. Carpets are pulled from beneath the feet so often that no stability is left for anyone.,Now You See Me 2,2016,Now You See Me 2 - Movie Reviews,"Adventure , Comedy",2016,2016
"Another massively overlong, overcomplicated and underinteresting caper ...",Now You See Me 2,2016,Now You See Me 2 - Movie Reviews,"Adventure , Comedy",2016,2016
The best attitude to Now You See Me 2 is simply to go nowhere near it.,Now You See Me 2,2016,Now You See Me 2 - Movie Reviews,"Adventure , Comedy",2016,2016
Entertaining but underwhelming.,Now You See Me 2,2016,Now You See Me 2 - Movie Reviews,"Adventure , Comedy",2016,2016
